pin,class,nbhd,mailed_bldg,mailed_land,mailed_tot,ap_lat,ap_lon,address,char_apts,char_bldg_sf,char_land_sf,char_yrblt,char_use,n_cards,lat,lon,coord_source,arcgis_name,parceltype
16182020140000,202,27050,28330,5670,34000,41.87878773,-87.79148758,526 WESLEY AVE,,928.0,3150.0,1910.0,Single-Family,1.0,41.87881348711254,-87.79142616312032,arcgis_pin14,16182020140000,BaseParcel
16182020150000,100,27050,0,5670,5670,,,526 WESLEY AVE,,,,,,,41.878744896902035,-87.79142373139634,arcgis_pin14,16182020150000,BaseParcel
16182020160000,205,27050,43442,7558,51000,41.87865494,-87.7914887,528 WESLEY AVE,,1361.0,4199.0,1915.0,Single-Family,1.0,41.87867630669083,-87.79142129967161,arcgis_pin14,16182020160000,BaseParcel
16182020170000,203,27050,37442,7558,45000,41.87857001,-87.79148942,530 WESLEY AVE,,1345.0,4199.0,1913.0,Single-Family,1.0,41.87857346228785,-87.79141770825444,arcgis_pin14,16182020170000,BaseParcel
16182020180000,205,27050,40442,7558,48000,41.87848518,-87.79149013,534 WESLEY AVE,,1380.0,4199.0,1915.0,Single-Family,1.0,41.8784705629606,-87.79141407837363,arcgis_pin14,16182020180000,BaseParcel
16182020190000,205,27050,48495,8505,57000,41.87839294,-87.79149091,536 WESLEY AVE,,1644.0,4725.0,1915.0,Single-Family,1.0,41.87840200020528,-87.79141166287957,arcgis_pin14,16182020190000,BaseParcel
16182020200000,205,27050,51495,8505,60000,41.87828209,-87.79145228,540 WESLEY AVE,,1727.0,4725.0,1915.0,Single-Family,1.0,41.87826482012028,-87.7914068567959,arcgis_pin14,16182020200000,BaseParcel
16182020220000,204,27050,55200,10800,66000,41.87921623,-87.79081694,515 CLARENCE AVE,,2164.0,6000.0,1921.0,Single-Family,1.0,41.8791724267194,-87.7909174223895,arcgis_pin14,16182020220000,BaseParcel
16182020230000,203,27050,42338,8662,51000,41.87909438,-87.79080328,517 CLARENCE AVE,,1385.0,4812.0,1905.0,Single-Family,1.0,41.87909699690549,-87.79091480169421,arcgis_pin14,16182020230000,BaseParcel
16182020240000,203,27050,42338,8662,51000,41.87899112,-87.79080416,521 CLARENCE AVE,,1365.0,4812.0,1903.0,Single-Family,1.0,41.878959844354924,-87.79091009105554,arcgis_pin14,16182020240000,BaseParcel
16182020250000,203,27050,40250,6750,47000,41.87888044,-87.7908,523 CLARENCE AVE,,1440.0,3750.0,1904.0,Single-Family,1.0,41.878891254312066,-87.79090772844421,arcgis_pin14,16182020250000,BaseParcel
16182020260000,203,27050,46250,6750,53000,41.87879546,-87.79079082,525 CLARENCE AVE,,1752.0,3750.0,1914.0,Single-Family,1.0,41.87881583016775,-87.79090513512062,arcgis_pin14,16182020260000,BaseParcel
16182020270000,203,27050,37250,6750,44000,41.87871805,-87.79079148,527 CLARENCE AVE,,1620.0,3750.0,1914.0,Single-Family,1.0,41.87870335859619,-87.7909012678231,arcgis_pin14,16182020270000,BaseParcel
16182020280000,203,27050,40250,6750,47000,41.87862581,-87.79079226,531 CLARENCE AVE,,1442.0,3750.0,1915.0,Single-Family,1.0,41.8786279065358,-87.79089867392139,arcgis_pin14,16182020280000,BaseParcel
16182020290000,203,27050,35250,6750,42000,41.87854822,-87.79077822,533 CLARENCE AVE,,1348.0,3750.0,1915.0,Single-Family,1.0,41.87854833151485,-87.79089592474494,arcgis_pin14,16182020290000,BaseParcel
16182020300000,203,27050,37563,8437,46000,41.8784671,-87.79077891,535 CLARENCE AVE,,1340.0,4687.0,1915.0,Single-Family,1.0,41.878479741640454,-87.7908935828249,arcgis_pin14,16182020300000,BaseParcel
16182020310000,203,27050,36563,8437,45000,41.87836745,-87.79077975,537 CLARENCE AVE,,1527.0,4687.0,1913.0,Single-Family,1.0,41.878342588898526,-87.7908888517806,arcgis_pin14,16182020310000,BaseParcel
16182020320000,205,27050,46000,9000,55000,41.87826054,-87.79079055,541 CLARENCE AVE,,1440.0,5000.0,1910.0,Single-Family,1.0,41.878273999024444,-87.79088651036909,arcgis_pin14,16182020320000,BaseParcel
16182020330000,205,27050,64622,9378,74000,41.87816094,-87.79080128,545 CLARENCE AVE,,2050.0,5210.0,1903.0,Single-Family,1.0,41.87813265356142,-87.79088161795308,arcgis_pin14,16182020330000,BaseParcel
16182020341001,299,27050,17199,1332,18531,,,642 ADAMS ST 1E,,,,,,,41.87812358531285,-87.79140187118819,arcgis_pin10,16182020340000,CondominiumParcel
16182020341002,299,27050,17199,1332,18531,,,642 ADAMS ST 2E,,,,,,,41.87812358531285,-87.79140187118819,arcgis_pin10,16182020340000,CondominiumParcel
16182020341003,299,27050,16038,1242,17280,,,642 ADAMS ST 1W,,,,,,,41.87812358531285,-87.79140187118819,arcgis_pin10,16182020340000,CondominiumParcel
16182020341004,299,27050,16038,1242,17280,,,642 ADAMS ST 2W,,,,,,,41.87812358531285,-87.79140187118819,arcgis_pin10,16182020340000,CondominiumParcel
16182020341005,299,27050,16038,1242,17280,,,646 ADAMS ST 1E,,,,,,,41.87812358531285,-87.79140187118819,arcgis_pin10,16182020340000,CondominiumParcel
16182020341006,299,27050,16038,1242,17280,,,646 ADAMS ST 2E,,,,,,,41.87812358531285,-87.79140187118819,arcgis_pin10,16182020340000,CondominiumParcel
16182020341007,299,27050,18752,1452,20204,,,646 ADAMS ST 1W,,,,,,,41.87812358531285,-87.79140187118819,arcgis_pin10,16182020340000,CondominiumParcel
16182020341008,299,27050,18752,1452,20204,,,646 ADAMS ST 2W,,,,,,,41.87812358531285,-87.79140187118819,arcgis_pin10,16182020340000,CondominiumParcel
16182020341009,299,27050,11461,887,12348,,,646 ADAMS ST GE,,,,,,,41.87812358531285,-87.79140187118819,arcgis_pin10,16182020340000,CondominiumParcel
16182020341010,299,27050,13929,1079,15008,,,646 ADAMS ST GW,,,,,,,41.87812358531285,-87.79140187118819,arcgis_pin10,16182020340000,CondominiumParcel
16182020341011,299,27050,2044,158,2202,,,646 ADAMS ST P1,,,,,,,41.87812358531285,-87.79140187118819,arcgis_pin10,16182020340000,CondominiumParcel
16182030010000,517,27050,28173,25000,53173,41.8795974,-87.79039721,621 MADISON ST,,,,,,,41.87949293357741,-87.79040863741852,arcgis_pin14,16182030010000,BaseParcel
16182030020000,517,27050,19578,25000,44578,41.87960071,-87.79031294,619 MADISON ST,,,,,,,41.87949458529426,-87.79031685957946,arcgis_pin14,16182030020000,BaseParcel
16182030030000,211,27050,49600,5400,55000,41.87955978,-87.79023444,617 MADISON ST,Two,2586.0,3000.0,1885.0,Multi-Family,1.0,41.879496163245705,-87.79022691635464,arcgis_pin14,16182030030000,BaseParcel
16182030080000,212,27050,70375,5625,76000,41.8796159,-87.78960652,603 MADISON ST,Six,4872.0,3125.0,1930.0,Multi-Family,1.0,41.87950706695947,-87.78960826429702,arcgis_pin14,16182030080000,BaseParcel
16182030090000,590,27050,697,24400,25097,,,601 MADISON ST,,,,,,,41.879508644355774,-87.789518322222,arcgis_pin14,16182030090000,BaseParcel
16182030100000,205,27050,35330,5670,41000,41.87924304,-87.79025977,512 CLARENCE AVE,,1164.0,3150.0,1913.0,Single-Family,1.0,41.87924660217093,-87.79021560624643,arcgis_pin14,16182030100000,BaseParcel
16182030110000,205,27050,58701,9299,68000,41.87916562,-87.79026042,514 CLARENCE AVE,,1942.0,5166.0,1900.0,Single-Family,1.0,41.87917803964895,-87.79021329008614,arcgis_pin14,16182030110000,BaseParcel
16182030120000,205,27050,50474,9526,60000,41.87904382,-87.79025636,516 CLARENCE AVE,,1616.0,5292.0,1899.0,Single-Family,1.0,41.879040887356894,-87.79020860865015,arcgis_pin14,16182030120000,BaseParcel
16182030130000,205,27050,60474,9526,70000,41.87893686,-87.79025726,518 CLARENCE AVE,,1767.0,5292.0,1903.0,Single-Family,1.0,41.87890777719442,-87.79020408910915,arcgis_pin14,16182030130000,BaseParcel
16182030140000,204,27050,63900,8100,72000,41.87882622,-87.7902633,524 CLARENCE AVE,,2012.0,4500.0,1914.0,Single-Family,1.0,41.87883511734026,-87.79020161569575,arcgis_pin14,16182030140000,BaseParcel
16182030150000,205,27050,46495,8505,55000,41.87871164,-87.7902196,528 CLARENCE AVE,,1808.0,4725.0,1918.0,Single-Family,1.0,41.878702061911,-87.79019709494536,arcgis_pin14,16182030150000,BaseParcel
16182030160000,204,27050,43660,11340,55000,41.87859738,-87.79024545,530 CLARENCE AVE,,1833.0,6300.0,1914.0,Single-Family,1.0,41.878595093845846,-87.7901934565582,arcgis_pin14,16182030160000,BaseParcel
16182030170000,205,27050,48330,5670,54000,41.8784866,-87.79022151,532 CLARENCE AVE,,1790.0,3150.0,1909.0,Single-Family,1.0,41.87849222292004,-87.7901899576101,arcgis_pin14,16182030170000,BaseParcel
16182030180000,203,27050,36442,7558,44000,41.87840909,-87.79022216,534 CLARENCE AVE,,1214.0,4199.0,1917.0,Single-Family,1.0,41.87842363276148,-87.79018762158228,arcgis_pin14,16182030180000,BaseParcel
16182030190000,205,27050,47442,7558,55000,41.8783206,-87.7902328,536 CLARENCE AVE,,1729.0,4199.0,1909.0,Single-Family,1.0,41.87832076183595,-87.79018413571855,arcgis_pin14,16182030190000,BaseParcel
16182030200000,203,27050,43442,7558,51000,41.87822834,-87.79022879,540 CLARENCE AVE,,1584.0,4199.0,1913.0,Single-Family,1.0,41.878217863448725,-87.79018062462836,arcgis_pin14,16182030200000,BaseParcel
16182030210000,205,27050,47890,7110,55000,41.87812869,-87.79022963,544 CLARENCE AVE,,1748.0,3950.0,1915.0,Single-Family,1.0,41.878140874200994,-87.79017800264027,arcgis_pin14,16182030210000,BaseParcel
16182030220000,205,27050,48495,8505,57000,41.8792364,-87.78961739,513 S EAST AVE,,2092.0,4725.0,1923.0,Single-Family,1.0,41.87925577997026,-87.78969613728965,arcgis_pin14,16182030220000,BaseParcel
16182030230000,205,27050,46495,8505,55000,41.87914402,-87.78958849,517 S EAST AVE,,1728.0,4725.0,1923.0,Single-Family,1.0,41.87912275149151,-87.78969163818654,arcgis_pin14,16182030230000,BaseParcel
16182030240000,205,27050,54516,7484,62000,41.87903691,-87.78957951,519 S EAST AVE,,2088.0,4158.0,1918.0,Single-Family,1.0,41.879050092594106,-87.78968914114083,arcgis_pin14,16182030240000,BaseParcel
16182030250000,205,27050,47289,7711,55000,41.8789632,-87.78958013,523 S EAST AVE,,1619.0,4284.0,1923.0,Single-Family,1.0,41.878927932277264,-87.78968498877306,arcgis_pin14,16182030250000,BaseParcel
16182030260000,205,27050,48516,7484,56000,41.87886357,-87.78958607,525 S EAST AVE,,1920.0,4158.0,1919.0,Single-Family,1.0,41.87884839138196,-87.78968228930833,arcgis_pin14,16182030260000,BaseParcel
16182030270000,205,27050,53196,7484,60680,41.87877131,-87.78958176,527 S EAST AVE,,1902.0,4158.0,1919.0,Single-Family,1.0,41.87877573294696,-87.78967980588112,arcgis_pin14,16182030270000,BaseParcel
16182030280000,205,27050,48289,7711,56000,41.8786791,-87.78958764,531 S EAST AVE,,1960.0,4284.0,1922.0,Single-Family,1.0,41.87865362832531,-87.78967567304235,arcgis_pin14,16182030280000,BaseParcel
16182030290000,205,27050,49516,7484,57000,41.87857214,-87.78958854,533 S EAST AVE,,1624.0,4158.0,1920.0,Single-Family,1.0,41.878569990358216,-87.78967283057062,arcgis_pin14,16182030290000,BaseParcel
16182030300000,211,27050,43815,9185,53000,41.8784762,-87.78958936,535 S EAST AVE,Two,2208.0,5103.0,1913.0,Multi-Family,1.0,41.878501400466675,-87.78967047420682,arcgis_pin14,16182030300000,BaseParcel
16182030310000,EX,27050,0,0,0,41.8783146,-87.78974871,545 S EAST AVE,,,,,,,41.87832993936112,-87.78966465727447,arcgis_pin14,16182030310000,BaseParcel
16182030320000,590,27050,1088,36000,37088,,,613 MADISON ST,,,,,,,41.879498084762886,-87.79011673744736,arcgis_pin14,16182030320000,BaseParcel
16182030330000,517,27050,36662,36000,72662,41.87959176,-87.78996736,611 MADISON ST,,,,,,,41.879500423406014,-87.78998457909549,arcgis_pin14,16182030330000,BaseParcel
16182030340000,517,27050,76000,36000,112000,41.87961329,-87.78983857,609 MADISON ST,,,,,,,41.87950276207076,-87.78985242042336,arcgis_pin14,16182030340000,BaseParcel
16182030350000,517,27050,48154,36000,84154,41.87961648,-87.78973002,605 MADISON ST,,,,,,,41.879505099506375,-87.78972024262,arcgis_pin14,16182030350000,BaseParcel
16182040030000,517,27050,84250,25000,109250,41.87966276,-87.78887017,543 MADISON ST,,,,,,,41.87952002087535,-87.78887866150916,arcgis_pin14,16182040030000,BaseParcel
16182040060000,205,27050,47330,5670,53000,41.87927642,-87.78905724,512 S EAST AVE,,1676.0,3150.0,1922.0,Single-Family,1.0,41.879271022317454,-87.78899183452697,arcgis_pin14,16182040060000,BaseParcel
16182040070000,205,27050,45495,8505,54000,41.87919159,-87.78905796,514 S EAST AVE,,1520.0,4725.0,1920.0,Single-Family,1.0,41.87920245978201,-87.78898952002734,arcgis_pin14,16182040070000,BaseParcel
16182040080000,205,27050,42495,8505,51000,41.87908824,-87.78905884,518 S EAST AVE,,1560.0,4725.0,1924.0,Single-Family,1.0,41.879069367812264,-87.78898496514324,arcgis_pin14,16182040080000,BaseParcel
16182040090000,203,27050,30330,5670,36000,41.87899605,-87.78906952,520 S EAST AVE,,1260.0,3150.0,1910.0,Single-Family,1.0,41.87899671773452,-87.78898250587355,arcgis_pin14,16182040090000,BaseParcel
16182040100000,205,27050,38913,7087,46000,41.87891863,-87.78907017,522 S EAST AVE,,1556.0,3937.0,1921.0,Single-Family,1.0,41.87892812756211,-87.78898018692436,arcgis_pin14,16182040100000,BaseParcel
16182040110000,203,27050,31913,7087,39000,41.8788335,-87.78900644,524 S EAST AVE,,1165.0,3937.0,1918.0,Single-Family,1.0,41.87885097444949,-87.78897753620498,arcgis_pin14,16182040110000,BaseParcel
16182040140000,203,27050,36660,11340,48000,41.87859749,-87.78903812,530 S EAST AVE,,1328.0,6300.0,1908.0,Single-Family,1.0,41.87858932085832,-87.78896864255857,arcgis_pin14,16182040140000,BaseParcel
16182040150000,211,27050,59660,11340,71000,41.87846094,-87.78902939,534 S EAST AVE,Two,3200.0,6300.0,1901.0,Multi-Family,1.0,41.87848233403008,-87.78896498593252,arcgis_pin14,16182040150000,BaseParcel
16182040160000,205,27050,37330,5670,43000,41.87838342,-87.78903005,538 S EAST AVE,,1376.0,3150.0,1925.0,Single-Family,1.0,41.87837946280344,-87.78896151024978,arcgis_pin14,16182040160000,BaseParcel
16182040170000,205,27050,56330,5670,62000,41.87830972,-87.78903067,540 S EAST AVE,,2135.0,3150.0,1928.0,Single-Family,1.0,41.878310872902446,-87.78895917090324,arcgis_pin14,16182040170000,BaseParcel
16182040180000,205,27050,51330,5670,57000,41.87824332,-87.78903124,542 S EAST AVE,,1955.0,3150.0,1917.0,Single-Family,1.0,41.87824231045427,-87.78895681501288,arcgis_pin14,16182040180000,BaseParcel
16182040190000,205,27050,53697,7303,61000,41.87815839,-87.78903196,544 S EAST AVE,,1788.0,4057.0,1901.0,Single-Family,1.0,41.87816367435332,-87.7889541392403,arcgis_pin14,16182040190000,BaseParcel
16182040200000,201,27050,341,5670,6011,,,513 S SCOVILLE AVE,,,,,,,41.87928019893425,-87.78847328350562,arcgis_pin14,16182040200000,BaseParcel
16182040210000,205,27050,49330,5670,55000,41.87922153,-87.7883808,515 S SCOVILLE AVE,,1954.0,3150.0,1908.0,Single-Family,1.0,41.879211636670654,-87.78847094881831,arcgis_pin14,16182040210000,BaseParcel
16182040220000,205,27050,48330,5670,54000,41.87914407,-87.78837157,517 S SCOVILLE AVE,,1824.0,3150.0,1920.0,Single-Family,1.0,41.87914304631658,-87.78846862600598,arcgis_pin14,16182040220000,BaseParcel
16182040230000,205,27050,42660,11340,54000,41.87903329,-87.78834763,519 S SCOVILLE AVE,,1608.0,6300.0,1908.0,Single-Family,1.0,41.87900998144012,-87.78846411380421,arcgis_pin14,16182040230000,BaseParcel
16182040240000,205,27050,48330,5670,54000,41.87894476,-87.78834838,523 S SCOVILLE AVE,,1806.0,3150.0,1922.0,Single-Family,1.0,41.878937304143506,-87.78846165540844,arcgis_pin14,16182040240000,BaseParcel
16182040250000,211,27050,47330,5670,53000,41.87887095,-87.788349,525 S SCOVILLE AVE,Two,2290.0,3150.0,1896.0,Multi-Family,1.0,41.87886868695398,-87.78845933680233,arcgis_pin14,16182040250000,BaseParcel
16182040260000,205,27050,39330,5670,45000,41.87880455,-87.78834957,527 S SCOVILLE AVE,,1460.0,3150.0,1921.0,Single-Family,1.0,41.87880012450811,-87.78845698176907,arcgis_pin14,16182040260000,BaseParcel
16182040270000,205,27050,42330,5670,48000,41.87873815,-87.78835013,529 S SCOVILLE AVE,,1597.0,3150.0,1919.0,Single-Family,1.0,41.878731534329134,-87.78845466351032,arcgis_pin14,16182040270000,BaseParcel
16182040280000,205,27050,34330,5670,40000,41.87867187,-87.78837558,531 S SCOVILLE AVE,,1406.0,3150.0,1918.0,Single-Family,1.0,41.878662944593614,-87.78845234459774,arcgis_pin14,16182040280000,BaseParcel
16182040290000,203,27050,30330,5670,36000,41.87859426,-87.78835645,533 S SCOVILLE AVE,,1210.0,3150.0,1920.0,Single-Family,1.0,41.87859438187236,-87.78845002663203,arcgis_pin14,16182040290000,BaseParcel
16182040300000,201,27050,1209,5670,6879,41.87852846,-87.78858491,535 S SCOVILLE AVE,,,,,,,41.878525792138014,-87.78844770859169,arcgis_pin14,16182040300000,BaseParcel
16182040310000,202,27050,25330,5670,31000,41.87845775,-87.78835761,537 S SCOVILLE AVE,,924.0,3150.0,1898.0,Single-Family,1.0,41.87845722986239,-87.78844537413555,arcgis_pin14,16182040310000,BaseParcel
16182040320000,205,27050,46330,5670,52000,41.87839126,-87.78833839,539 S SCOVILLE AVE,,1546.0,3150.0,1944.0,Single-Family,1.0,41.878388639954984,-87.78844305152612,arcgis_pin14,16182040320000,BaseParcel
16182040330000,203,27050,33660,11340,45000,41.87828798,-87.78835396,543 S SCOVILLE AVE,,1172.0,6300.0,1914.0,Single-Family,1.0,41.87825557474366,-87.78843853873985,arcgis_pin14,16182040330000,BaseParcel
16182040340000,205,27050,46697,7303,54000,41.87815163,-87.78825536,545 S SCOVILLE AVE,,1719.0,4057.0,1919.0,Single-Family,1.0,41.878172741990475,-87.7884357242593,arcgis_pin14,16182040340000,BaseParcel
16182040390000,592,27050,40500,43000,83500,41.8796019,-87.78916718,549 MADISON ST,,,,,,,41.879595676761724,-87.789081007861,arcgis_pin14,16182040390000,BaseParcel
16182040400000,211,27050,51261,8739,60000,41.87940162,-87.78920163,508 S EAST AVE,Three,2872.0,4855.0,1916.0,Multi-Family,1.0,41.87942424340292,-87.78908063032164,arcgis_pin14,16182040400000,BaseParcel
16182040410000,EX,27050,0,0,0,41.87953557,-87.78868563,541 MADISON ST,,,,,,,41.87952596744972,-87.78854131426007,arcgis_pin14,16182040410000,BaseParcel
16182040420000,205,27050,59495,8505,68000,41.87875986,-87.78904184,528 S EAST AVE,,1735.0,4725.0,1911.0,Single-Family,1.0,41.878722385051596,-87.78897317331612,arcgis_pin14,16182040420000,BaseParcel
16182050060000,212,27050,53375,5625,59000,41.87971227,-87.78758653,513 MADISON ST,Four,2650.0,3125.0,1922.0,Multi-Family,1.0,41.87959734318679,-87.78756428166687,arcgis_pin14,16182050060000,BaseParcel
16182050070000,201,27050,589,5625,6214,,,511 MADISON ST,,,,,,,41.8795449233379,-87.78747065380901,arcgis_pin14,16182050070000,BaseParcel
16182050080000,517,27050,63250,50000,113250,41.87971658,-87.787401,507 MADISON ST,,,,,,,41.879547342728316,-87.78733300322959,arcgis_pin14,16182050080000,BaseParcel
16182050090000,212,27050,70908,12092,83000,41.87972312,-87.78705711,501 MADISON ST,Five,5800.0,6718.0,1893.0,Multi-Family,1.0,41.87955086382519,-87.78713282656847,arcgis_pin14,16182050090000,BaseParcel
16182050100000,205,27050,35330,5670,41000,41.87929302,-87.78783508,512 S SCOVILLE AVE,,1224.0,3150.0,1922.0,Single-Family,1.0,41.8792926812741,-87.78776722503545,arcgis_pin14,16182050100000,BaseParcel
16182050110000,205,27050,46495,8505,55000,41.8792155,-87.78783574,514 S SCOVILLE AVE,,1224.0,4725.0,1921.0,Single-Family,1.0,41.87922411854787,-87.78776490719653,arcgis_pin14,16182050110000,BaseParcel
16182050120000,205,27050,49495,8505,58000,41.87910479,-87.78782678,518 S SCOVILLE AVE,,1656.0,4725.0,1923.0,Single-Family,1.0,41.87908693907429,-87.78776027201559,arcgis_pin14,16182050120000,BaseParcel
16182050130000,205,27050,45330,5670,51000,41.8790051,-87.78781774,520 S SCOVILLE AVE,,1392.0,3150.0,1909.0,Single-Family,1.0,41.87901837679556,-87.78775795420216,arcgis_pin14,16182050130000,BaseParcel
16182050140000,203,27050,35375,5625,41000,41.8789424,-87.78781827,522 S SCOVILLE AVE,,1188.0,3125.0,1920.0,Single-Family,1.0,41.878949786609475,-87.78775563721567,arcgis_pin14,16182050140000,BaseParcel
16182050150000,205,27050,48330,5670,54000,41.87887598,-87.78781374,524 S SCOVILLE AVE,,1770.0,3150.0,1918.0,Single-Family,1.0,41.87888119686969,-87.78775331963568,arcgis_pin14,16182050150000,BaseParcel
16182050160000,205,27050,40330,5670,46000,41.87879857,-87.7878144,526 S SCOVILLE AVE,,1448.0,3150.0,1922.0,Single-Family,1.0,41.87881263413844,-87.78775100182185,arcgis_pin14,16182050160000,BaseParcel
16182050170000,205,27050,61330,5670,67000,41.87873205,-87.78779038,528 S SCOVILLE AVE,,2184.0,3150.0,1914.0,Single-Family,1.0,41.87874404439698,-87.78774868425849,arcgis_pin14,16182050170000,BaseParcel
16182050180000,211,27050,121990,17010,139000,41.87865226,-87.78775567,530 S SCOVILLE AVE,Six,6384.0,9450.0,1916.0,Multi-Family,1.0,41.87860689219662,-87.78774402832516,arcgis_pin14,16182050180000,BaseParcel
