pin,class,nbhd,mailed_tot,lat,lon,address,char_apts,char_bldg_sf,char_land_sf,char_yrblt,char_use,pin_num_cards
16073080460000,295,27040,54000,,,"235 S MARION ST D",None,2124,1686,1990,Single-Family,1
16073080470000,295,27040,58000,,,"235 S MARION ST E",None,2124,2482,1990,Single-Family,1
16073080480000,295,27040,58000,41.8841821,-87.80308128,"235 S MARION ST F",None,2124,1650,1990,Single-Family,1
16073080490000,295,27040,58000,,,"235 S MARION ST G",None,2124,1645,1990,Single-Family,1
16073080500000,295,27040,58000,,,"235 S MARION ST H",None,2124,2565,1990,Single-Family,1
16073080510000,295,27040,56000,,,"235 S MARION ST I",None,2124,1670,1990,Single-Family,1
16073080520000,295,27040,56000,,,"235 S MARION ST J",None,2124,1671,1990,Single-Family,1
16073080530000,295,27040,56000,,,"235 S MARION ST K",None,2124,1671,1990,Single-Family,1
16073080540000,295,27040,54000,,,"235 S MARION ST L",None,2124,3141,1990,Single-Family,1
16073080551001,299,27040,12328,,,"240 S MAPLE AVE G",,,,,,
16073080551002,299,27040,16150,,,"240 S MAPLE AVE 1E",,,,,,
16073080551003,299,27040,21533,,,"240 S MAPLE AVE 1W",,,,,,
16073080551004,299,27040,16150,,,"240 S MAPLE AVE 2E",,,,,,
16073080551005,299,27040,21533,,,"240 S MAPLE AVE 2W",,,,,,
16073080551006,299,27040,16150,,,"240 S MAPLE AVE 3E",,,,,,
16073080551007,299,27040,21533,,,"240 S MAPLE AVE 3W",,,,,,
16073080551008,299,27040,16150,,,"242 S MAPLE AVE 1E",,,,,,
16073080551009,299,27040,16150,,,"242 S MAPLE AVE 1W",,,,,,
16073080551010,299,27040,16150,,,"242 S MAPLE AVE 2E",,,,,,
16073080551011,299,27040,16150,,,"242 S MAPLE AVE 2W",,,,,,
16073080551012,299,27040,16150,,,"242 S MAPLE AVE 3E",,,,,,
16073080551013,299,27040,16150,,,"242 S MAPLE AVE 3W",,,,,,
16073080551014,299,27040,16741,,,"242 S MAPLE AVE 1/21N",,,,,,
16073080551015,299,27040,16741,,,"242 S MAPLE AVE 1/21S",,,,,,
16073080551016,299,27040,16741,,,"242 S MAPLE AVE 1/22N",,,,,,
16073080551017,299,27040,16741,,,"242 S MAPLE AVE 1/22S",,,,,,
16073080551018,299,27040,16741,,,"242 S MAPLE AVE 1/23N",,,,,,
16073080551019,299,27040,16741,,,"242 S MAPLE AVE 1/23S",,,,,,
16073080551020,299,27040,16150,,,"244 S MAPLE AVE 1E",,,,,,
16073080551021,299,27040,16150,,,"244 S MAPLE AVE 1W",,,,,,
16073080551022,299,27040,16150,,,"244 S MAPLE AVE 2E",,,,,,
16073080551023,299,27040,16150,,,"244 S MAPLE AVE 2W",,,,,,
16073080551024,299,27040,16150,,,"244 S MAPLE AVE 3E",,,,,,
16073080551025,299,27040,16150,,,"244 S MAPLE AVE 3W",,,,,,
16073080551026,299,27040,16150,,,"246 S MAPLE AVE 1E",,,,,,
16073080551027,299,27040,21533,,,"246 S MAPLE AVE 1W",,,,,,
16073080551028,299,27040,16150,,,"246 S MAPLE AVE 2E",,,,,,
16073080551029,299,27040,21533,,,"246 S MAPLE AVE 2W",,,,,,
16073080551030,299,27040,16150,,,"246 S MAPLE AVE 3E",,,,,,
16073080551031,299,27040,21533,,,"246 S MAPLE AVE 3W",,,,,,
16073080551032,299,27040,1884,,,"246 S MAPLE AVE P1",,,,,,
16073080551033,299,27040,1884,,,"246 S MAPLE AVE P2",,,,,,
16073080551034,299,27040,1884,,,"246 S MAPLE AVE P3",,,,,,
16073090010000,592,27040,457250,41.88520699,-87.8023641,"202 S MARION ST",,,,,,
16073090020000,315,27040,771900,41.88561195,-87.80206216,"1033 PLEASANT ST",,,,,,
16073090030000,EX,27040,0,41.88541258,-87.80063667,"201 HOME AVE",,,,,,
16073090040000,212,27040,51400,41.88510829,-87.80230383,"216 S MARION ST",Four,1722,5412,1883,Multi-Family,1
16073090050000,590,27040,50947,,,"220 S MARION ST",,,,,,
16073090060000,206,27040,87000,41.88483979,-87.80216246,"224 S MARION ST",None,3336,7656,1899,Single-Family,1
16073090070000,EX,27040,0,,,"230 S MARION ST",,,,,,
16073090130000,211,27040,61000,41.88362022,-87.80217484,"258 S MARION ST",Two,3162,8250,1885,Multi-Family,1
16073090140000,315,27040,158400,41.88344441,-87.80227188,"264 S MARION ST",,,,,,
16073090150000,EX,27040,0,41.88395664,-87.80150849,"1027 PLEASANT PL",,,,,,
16073090200000,315,27040,362001,41.88367158,-87.80119842,"1030 RANDOLPH ST",,,,,,
16073090220000,EX,27040,0,,,"225 HOME AVE",,,,,,
16073090230000,206,27040,96000,41.88441451,-87.80044545,"237 HOME AVE",,2615,13068,1889,Single-Family,1
16073090240000,206,27040,120000,41.88420136,-87.80044722,"241 HOME AVE",None,4345,19602,1878,Single-Family,1
16073090250000,206,27040,84000,41.88396685,-87.80044198,"247 HOME AVE",None,2382,9900,1887,Single-Family,1
16073090300000,211,27040,52000,41.88349377,-87.80162817,"1034 RANDOLPH ST",Two,2545,3406,1895,Multi-Family,1
16073090310000,205,27040,51000,41.88349338,-87.80154395,"1032 RANDOLPH ST",None,1610,3468,1894,Single-Family,1
16073090330000,206,27040,115000,41.88349501,-87.8004225,"265 HOME AVE",None,3546,9006,1904,Single-Family,1
16073090340000,EX,27040,0,41.88338799,-87.80227164,"266 WISCOSNIN AVE",,,,,,
16073090350000,EX,27040,0,,,"1020 RANDOLPH ST",,,,,,
16073090360000,EX,27040,0,,,"267 HOME AVE",,,,,,
16073090370000,EX,27040,0,,,"1023 PLEASANT PL",,,,,,
16073090390000,206,27040,100000,41.88381653,-87.80042919,"251 HOME AVE",None,3787,8085,1883,Single-Family,1
16073090410000,206,27040,108000,41.8836592,-87.80041178,"259 HOME AVE",None,3796,12021,1891,Single-Family,1
16073090421001,299,27040,41286,,,"1018 RANDOLPH ST A",,,,,,
16073090421002,299,27040,36461,,,"1018 RANDOLPH ST B",,,,,,
16073090421003,299,27040,34394,,,"1018 RANDOLPH ST C",,,,,,
16073090421004,299,27040,19253,,,"1018 RANDOLPH ST D",,,,,,
16073090421005,299,27040,34394,,,"1020 RANDOLPH ST E",,,,,,
16073090421006,299,27040,32992,,,"1020 RANDOLPH ST F",,,,,,
16073090421007,299,27040,30971,,,"1020 RANDOLPH ST G",,,,,,
16073090430000,EX,27040,0,,,"1026 PLEASANT ST",,,,,,
16073090440000,EX,27040,0,,,"1025 PLEASANT PL",,,,,,
16073090451001,299,27040,17951,,,"248 S MARION ST 1",,,,,,
16073090451002,299,27040,17381,,,"248 S MARION ST 2",,,,,,
16073090451003,299,27040,14972,,,"248 S MARION ST 3",,,,,,
16073090451004,299,27040,15958,,,"248 S MARION ST 4",,,,,,
16073090451005,299,27040,13758,,,"248 S MARION ST 5",,,,,,
16073090451006,299,27040,13758,,,"248 S MARION ST 6",,,,,,
16073090451007,299,27040,17951,,,"248 S MARION ST 101",,,,,,
16073090451008,299,27040,17381,,,"248 S MARION ST 102",,,,,,
16073090451009,299,27040,18898,,,"248 S MARION ST 103",,,,,,
16073090451010,299,27040,18181,,,"248 S MARION ST 104",,,,,,
16073090451011,299,27040,15958,,,"248 S MARION ST 105",,,,,,
16073090451012,299,27040,13758,,,"248 S MARION ST 106",,,,,,
16073090451013,299,27040,13758,,,"248 S MARION ST 107",,,,,,
16073090451014,299,27040,17951,,,"248 S MARION ST 201",,,,,,
16073090451015,299,27040,17381,,,"248 S MARION ST 202",,,,,,
16073090451016,299,27040,18898,,,"248 S MARION ST 203",,,,,,
16073090451017,299,27040,18181,,,"248 S MARION ST 204",,,,,,
16073090451018,299,27040,15958,,,"248 S MARION ST 205",,,,,,
16073090451019,299,27040,13758,,,"248 S MARION ST 206",,,,,,
16073090451020,299,27040,13758,,,"248 S MARION ST 207",,,,,,
16073090460000,EX,27040,0,,,"240 S MARION ST",,,,,,
16073090471001,299,27040,33262,,,"240 S MARION ST 1N",,,,,,
16073090471002,299,27040,33262,,,"242 S MARION ST",,,,,,
16073090471003,299,27040,33262,,,"242 S MARION ST",,,,,,
16073090471004,299,27040,38806,,,"242 S MARION ST",,,,,,
16073090490000,315,27040,135100,41.88397157,-87.80219206,"244 S MARION ST",,,,,,
16073100020000,206,27040,139000,41.88498656,-87.79970922,"210 HOME AVE 1",None,4711,14280,1894,Single-Family,1
16073100030000,211,27040,65000,41.88480145,-87.79972948,"212 HOME AVE",Two,2451,8238,1899,Multi-Family,1
16073100040000,206,27040,103000,41.88466163,-87.79972128,"220 HOME AVE",None,2715,8450,1908,Single-Family,1
16073100050000,206,27040,91000,41.88451132,-87.7997085,"224 HOME AVE",None,2379,8450,1889,Single-Family,1
16073100060000,206,27040,100000,41.884382,-87.79970489,"226 HOME AVE",None,2923,8450,1884,Single-Family,1
16073100070000,206,27040,88000,41.88424223,-87.79970606,"232 HOME AVE",None,2333,8450,1883,Single-Family,1
16073100080000,206,27040,48503,41.88412334,-87.79968833,"234 HOME AVE",None,2734,8450,1890,Single-Family,1
16073100090000,206,27040,83000,41.88397495,-87.79968864,"240 HOME AVE",None,2547,8450,1937,Single-Family,1
16073100100000,206,27040,99000,41.88382808,-87.79966647,"244 HOME AVE",None,3122,8450,1893,Single-Family,1
16073100130000,211,27040,96000,41.88347337,-87.79973397,"252 HOME AVE",Two,4880,8450,1903,Multi-Family,1
16073100150000,206,27040,94000,41.88498475,-87.7989175,"211 CLINTON AVE",None,2810,10859,1884,Single-Family,1
16073100160000,206,27040,91000,41.88483463,-87.79894683,"215 CLINTON AVE",None,2607,10816,1884,Single-Family,1
16073100170000,211,27040,61000,41.88464501,-87.79895478,"221 CLINTON AVE",Two,2106,8450,1867,Multi-Family,1
16073100180000,206,27040,96000,41.88451572,-87.79895586,"225 CLINTON AVE",None,2836,8450,1918,Single-Family,1
16073100190000,206,27040,114000,41.88438641,-87.79895226,"227 CLINTON AVE",None,3481,9016,1883,Single-Family,1
16073100220000,206,27040,98000,41.88403793,-87.79895347,"237 CLINTON AVE",None,2880,10140,1888,Single-Family,1
16073100230000,211,27040,91000,41.88389119,-87.79895937,"241 CLINTON AVE",Two,3248,6929,1904,Multi-Family,1
16073100240000,206,27040,94000,41.88377577,-87.79893693,"245 CLINTON AVE",None,2600,7098,1903,Single-Family,1
16073100250000,211,27040,68000,41.88366744,-87.79893783,"247 CLINTON AVE",Two,3096,5408,1908,Multi-Family,1
16073100260000,206,27040,91000,41.88356949,-87.79891526,"251 CLINTON AVE",None,2358,11877,1887,Single-Family,1
16073100271001,299,27040,24961,,,"200 HOME AVE 2A",,,,,,
16073100271002,299,27040,24961,,,"200 HOME AVE 2B",,,,,,
16073100271003,299,27040,24513,,,"200 HOME AVE 2C",,,,,,
16073100271004,299,27040,20627,,,"200 HOME AVE 2D",,,,,,
16073100271005,299,27040,25560,,,"200 HOME AVE 3A",,,,,,
16073100271006,299,27040,25560,,,"200 HOME AVE 3B",,,,,,
16073100271007,299,27040,24961,,,"200 HOME AVE 3C",,,,,,
16073100271008,299,27040,25260,,,"200 HOME AVE 3D",,,,,,
16073100271009,299,27040,25859,,,"200 HOME AVE 4A",,,,,,
16073100271010,299,27040,25859,,,"200 HOME AVE 4B",,,,,,
16073100271011,299,27040,25260,,,"200 HOME AVE 4C",,,,,,
16073100271012,299,27040,25560,,,"200 HOME AVE 4D",,,,,,
16073100281001,299,27040,23791,,,"947 PLEASANT ST 1AE",,,,,,
16073100281002,299,27040,32959,,,"947 PLEASANT ST 2BE",,,,,,
16073100281003,299,27040,24524,,,"947 PLEASANT ST 2AE",,,,,,
16073100281004,299,27040,25257,,,"947 PLEASANT ST 3BE",,,,,,
16073100281005,299,27040,25257,,,"947 PLEASANT ST 3AE",,,,,,
16073100281006,299,27040,25991,,,"947 PLEASANT ST 4BE",,,,,,
16073100281007,299,27040,25991,,,"947 PLEASANT ST 4AE",,,,,,
16073100281008,299,27040,23791,,,"949 PLEASANT ST 1AW",,,,,,
16073100281009,299,27040,32959,,,"949 PLEASANT ST 2BW",,,,,,
16073100281010,299,27040,24524,,,"949 PLEASANT ST 2AW",,,,,,
16073100281011,299,27040,25257,,,"949 PLEASANT ST 3BW",,,,,,
16073100281012,299,27040,25257,,,"949 PLEASANT ST 3AW",,,,,,
16073100281013,299,27040,25991,,,"949 PLEASANT ST 4BW",,,,,,
16073100281014,299,27040,25991,,,"949 PLEASANT ST 4A",,,,,,
16073100301001,299,27040,28631,,,"231 CLINTON AVE 1",,,,,,
16073100301002,299,27040,29639,,,"231 CLINTON AVE 2",,,,,,
16073100301003,299,27040,30650,,,"231 CLINTON AVE 3",,,,,,
16073100301004,299,27040,28606,,,"233 CLINTON AVE 1",,,,,,
16073100301005,299,27040,29544,,,"233 CLINTON AVE 2",,,,,,
16073100301006,299,27040,30721,,,"233 CLINTON AVE 3",,,,,,
16073100310000,206,27040,103000,41.88368842,-87.79969103,"248 HOME AVE",None,3326,11877,1895,Single-Family,1
16073100320000,391,27040,201700,,,,,,,,,
16073110010000,210,27040,57000,41.88534603,-87.79834077,"200 CLINTON AVE",None,2374,2180,1893,Single-Family,1
16073110020000,211,27040,51000,41.88529015,-87.79834566,"202 CLINTON AVE",Two,2389,2180,1894,Multi-Family,1
16073110030000,210,27040,54000,41.88523153,-87.79834656,"204 CLINTON AVE",None,2004,2180,1893,Single-Family,1
16073110040000,210,27040,65000,41.88517967,-87.79834014,"206 CLINTON AVE",None,2490,2180,1893,Single-Family,1
16073110050000,210,27040,54000,41.88513197,-87.79832938,"208 CLINTON AVE",None,2048,2180,1893,Single-Family,1
16073110060000,211,27040,152000,41.8852982,-87.79794025,"917 PLEASANT ST 2F",Six,7340,6120,1898,Multi-Family,1
16073110070000,190,27040,44,,,"210 CLINTON AVE SIDE",,,,,,
16073110080000,206,27040,90000,41.8850469,-87.79824315,"210 CLINTON AVE",None,2612,10055,1890,Single-Family,1
16073110090000,206,27040,104000,41.88484768,-87.79823545,"216 CLINTON AVE",None,3215,10505,1910,Single-Family,1
16073110120000,204,27040,73000,41.88451211,-87.79821486,"224 CLINTON AVE",None,2136,8050,1888,Single-Family,1
16073110130000,211,27040,85000,41.88438283,-87.79821594,"228 CLINTON AVE",Two,3594,8855,1893,Multi-Family,1
16073110140000,206,27040,102000,41.88423613,-87.7982312,"230 CLINTON AVE",None,2709,10601,1884,Single-Family,1
16073110150000,205,27040,99000,41.88407192,-87.79823725,"234 CLINTON AVE",None,2180,8050,1888,Single-Family,1
16073110160000,206,27040,113000,41.88394263,-87.79823833,"240 CLINTON AVE",None,3527,8050,1888,Single-Family,1
16073110170000,205,27040,68000,41.88382024,-87.79822063,"244 CLINTON AVE",None,1976,8050,1890,Single-Family,1
16073110180000,211,27040,60000,41.88368476,-87.7982233,"248 CLINTON AVE",Two,2672,4477,1908,Multi-Family,1
16073110190000,211,27040,62000,41.88359741,-87.79822403,"250 CLINTON AVE",Two,2672,4235,1909,Multi-Family,1
16073110200000,211,27040,58000,41.88350304,-87.79822014,"254 CLINTON AVE",Two,2672,3388,1909,Multi-Family,1
16073110210000,211,27040,58000,41.88357459,-87.79789135,"916 RANDOLPH ST",Two,2479,4000,1908,Multi-Family,1
16073110220000,315,27040,486300,41.88533885,-87.79727475,"201 S KENILWORTH AVE",,,,,,
16073110230000,211,27040,51000,41.88502736,-87.79742658,"213 S KENILWORTH AVE",Two,2376,8450,1888,Multi-Family,1
16073110240000,206,27040,81000,41.88489384,-87.7974277,"215 S KENILWORTH AVE",None,2615,8450,1928,Single-Family,1
16073110250000,211,27040,69000,41.88477813,-87.79742867,"219 S KENILWORTH AVE",Two,3124,6625,1894,Multi-Family,1
16073110260000,205,27040,58000,41.88468452,-87.79739977,"221 S KENILWORTH AVE",,1737,5474,1913,Single-Family,1
16073110270000,205,27040,67000,41.88455109,-87.79741887,"223 S KENILWORTH AVE",None,2173,8050,1894,Single-Family,1
16073110280000,211,27040,82000,41.88441314,-87.79742003,"227 S KENILWORTH AVE",Two,3190,10304,1898,Multi-Family,1
16073110290000,205,27040,69000,41.88426624,-87.79742125,"229 S KENILWORTH AVE",None,1778,9228,1883,Single-Family,1
16073110300000,205,27040,52000,41.88408345,-87.79767282,"233 S KENILWORTH AVE",None,1344,8050,1865,Single-Family,1
16073110310000,205,27040,74967,41.88399544,-87.79738111,"237 S KENILWORTH AVE",None,2079,8050,1853,Single-Family,2
16073110320000,206,27040,85000,41.8838106,-87.79740108,"239 S KENILWORTH AVE",None,2583,8050,1895,Single-Family,1
16073110330000,211,27040,57000,41.88369481,-87.79738406,"243 S KENILWORTH AVE",Two,2016,8050,1863,Multi-Family,1
16073110340000,211,27040,67000,41.88357033,-87.79740371,"247 S KENILWORTH AVE",Three,2904,4105,1893,Multi-Family,1
16073110350000,210,27040,59000,41.88350792,-87.79739761,"249 S KENILWORTH AVE",None,2344,3944,1893,Single-Family,1
16073110361001,299,27040,34379,,,"220 S CLINTON AVE 1N",,,,,,
16073110361002,299,27040,37361,,,"222 S CLINTON AVE 1S",,,,,,
16073110361003,299,27040,35635,,,"220 S CLINTON AVE 2N",,,,,,
16073110361004,299,27040,49606,,,"222 S CLINTON AVE 2S",,,,,,
16073120020000,203,27040,61000,41.88481473,-87.79680115,"206 S KENILWORTH AVE",None,1775,7050,1888,Single-Family,1
16073120030000,206,27040,101000,41.88466793,-87.79680238,"210 S KENILWORTH AVE",None,3086,7050,1888,Single-Family,1
16073120040000,206,27040,112000,41.88452136,-87.79676344,"214 S KENILWORTH AVE",None,3722,7050,1890,Single-Family,1
16073120050000,211,27040,65000,41.88440112,-87.79676445,"218 S KENILWORTH AVE",Two,2194,7050,1888,Multi-Family,1
16073120060000,211,27040,65000,41.88427648,-87.7967475,"222 S KENILWORTH AVE",Two,2260,4709,1908,Multi-Family,1
16073120070000,211,27040,66000,41.88416965,-87.79675439,"226 S KENILWORTH AVE",Two,2260,4689,1908,Multi-Family,1
16073120080000,211,27040,58000,41.88408359,-87.79675481,"230 S KENILWORTH AVE",Two,2260,4699,1908,Multi-Family,1
16073120090000,206,27040,82000,41.88397466,-87.79675955,"232 S KENILWORTH AVE",None,2494,7050,1880,Single-Family,1
16073120100000,206,27040,89000,41.88384764,-87.79675679,"234 S KENILWORTH AVE",None,2676,7200,1889,Single-Family,1
16073120110000,206,27040,102000,41.88370964,-87.79674625,"238 S KENILWORTH AVE",None,3106,7050,1893,Single-Family,1
16073120120000,205,27040,74000,41.88358939,-87.79672327,"242 S KENILWORTH AVE",None,2052,7050,1885,Single-Family,1
16073120130000,206,27040,96000,41.88499424,-87.79604414,"209 S GROVE AVE",None,3173,8178,1889,Single-Family,1
16073120140000,206,27040,102000,41.88486957,-87.79604518,"211 S GROVE AVE",None,3684,5922,1898,Single-Family,1
16073120150000,206,27040,91000,41.88475309,-87.79604998,"213 S GROVE AVE",None,2519,10575,1888,Single-Family,1
16073120160000,206,27040,102000,41.88456692,-87.79604772,"215 S GROVE AVE",None,3056,7050,1892,Single-Family,1
16073120170000,206,27040,81000,41.88440674,-87.79604906,"219 S GROVE AVE",None,2336,7050,1887,Single-Family,1
16073120200000,206,27040,105000,41.88400682,-87.79604854,"231 S GROVE AVE",None,4493,9165,1898,Single-Family,1
16073120210000,211,27040,85000,41.88382206,-87.79604197,"235 S GROVE AVE",Two,3528,6345,1903,Multi-Family,1
16073120220000,206,27040,94000,41.88367516,-87.7960432,"237 S GROVE AVE",None,2714,7050,1887,Single-Family,1
16073120230000,206,27040,87000,41.88355409,-87.79601361,"239 S GROVE AVE",None,2299,5640,1893,Single-Family,1
16073120240000,211,27040,84000,41.884242,-87.79604444,"223 S GROVE AVE",Two,3544,7755,1899,Multi-Family,1
16073120250000,211,27040,67000,41.88411962,-87.7960419,"227 S GROVE AVE",Two,2500,6345,1962,Multi-Family,1
16073120261001,299,27040,21621,,,"845 PLEASANT ST 1E",,,,,,
16073120261002,299,27040,21621,,,"845 PLEASANT ST 2E",,,,,,
16073120261003,299,27040,21621,,,"845 PLEASANT ST 3E",,,,,,
16073120261004,299,27040,21065,,,"845 PLEASANT ST 1W",,,,,,
16073120261005,299,27040,21065,,,"845 PLEASANT ST 2W",,,,,,
16073120261006,299,27040,21065,,,"845 PLEASANT ST 3W",,,,,,
16073120261007,299,27040,16742,,,"853 PLEASANT ST 1E",,,,,,
16073120261008,299,27040,16742,,,"853 PLEASANT ST 2E",,,,,,
16073120261009,299,27040,16742,,,"853 PLEASANT ST 3E",,,,,,
16073120261010,299,27040,17099,,,"853 PLEASANT ST 1W",,,,,,
16073120261011,299,27040,17099,,,"853 PLEASANT ST 2W",,,,,,
16073120261012,299,27040,17099,,,"853 PLEASANT ST 3W",,,,,,
16073120261013,299,27040,22414,,,"200 S KENILWORTH AVE 1N",,,,,,
16073120261014,299,27040,22414,,,"200 S KENILWORTH AVE 2N",,,,,,
16073120261015,299,27040,22414,,,"200 S KENILWORTH AVE 3N",,,,,,
16073120261016,299,27040,17296,,,"200 S KENILWORTH AVE GN",,,,,,
16073120261017,299,27040,22811,,,"204 S KENILWORTH AVE 1S",,,,,,
16073120261018,299,27040,22811,,,"204 S KENILWORTH AVE 2S",,,,,,
16073120261019,299,27040,22811,,,"204 S KENILWORTH AVE 3S",,,,,,
16073120261020,299,27040,14163,,,"204 S KENILWORTH AVE GS",,,,,,
16073130010000,209,27040,157000,41.8850237,-87.79543026,"200 S GROVE AVE",None,6239,10575,1918,Single-Family,2
16073130020000,206,27040,53860,41.8848368,-87.79542013,"206 S GROVE AVE",None,3056,7050,1895,Single-Family,1
16073130030000,206,27040,115000,41.88467549,-87.79539493,"212 S GROVE AVE",None,4518,7050,1892,Single-Family,1
16073130040000,278,27040,97000,41.88454611,-87.795408,"216 S GROVE AVE",None,2973,7050,1999,Single-Family,1
16073130050000,206,27040,87000,41.88442592,-87.79539603,"218 S GROVE AVE",None,3128,7050,1901,Single-Family,1
16073130060000,206,27040,112000,41.88428015,-87.79539763,"222 S GROVE AVE",None,3961,7050,1893,Single-Family,1
16073130070000,206,27040,102000,41.88413449,-87.79539809,"226 S GROVE AVE",None,3126,7050,1885,Single-Family,1
16073130080000,211,27040,84000,41.8840016,-87.79540248,"230 S GROVE AVE",Two,3470,7050,1878,Multi-Family,1
16073130090000,206,27040,108000,41.88385912,-87.79540367,"234 S GROVE AVE",None,3893,7050,1893,Single-Family,1
16073130100000,211,27040,73000,41.88370323,-87.7953753,"238 S GROVE AVE",Two,3202,8460,1889,Multi-Family,1
16073130110000,206,27040,77000,41.88358318,-87.79539429,"240 S GROVE AVE",None,2252,5640,1903,Single-Family,1
16073130150000,211,27040,69000,41.88458096,-87.79473548,"215 S OAK PARK AVE",Two,2644,4699,1903,Multi-Family,1
16073130160000,211,27040,56000,41.88448746,-87.79473027,"217 S OAK PARK AVE 2ND",Two,2644,4699,1903,Multi-Family,1
16073130170000,211,27040,56000,41.88439846,-87.79471903,"221 S OAK PARK AVE 2",Two,2644,4699,1904,Multi-Family,1
16073130180000,211,27040,71000,41.88430872,-87.79471522,"223 S OAK PARK AVE",Two,3476,4794,1924,Multi-Family,1
16073130190000,211,27040,55000,41.88422026,-87.79469684,"227 S OAK PARK AVE",Two,2443,4230,1920,Multi-Family,1
16073130200000,211,27040,67000,41.88412238,-87.79470336,"229 S OAK PARK AVE",Two,3081,5076,1898,Multi-Family,1
16073130210000,211,27040,66000,41.88402303,-87.79472218,"231 S OAK PARK AVE",Two,2929,7050,1890,Multi-Family,1
16073130220000,206,27040,109000,41.88388508,-87.79472334,"235 S OAK PARK AVE",None,3832,7050,1898,Single-Family,1
16073130240000,211,27040,80000,41.8837246,-87.79468271,"237 S OAK PARK AVE",Three,3452,7050,1878,Multi-Family,1
